inbitrate,incodec,induration,inframerate,inframes,inheight,inwidth,insize,outbitrate,outcodec,outframerate,outheight,outwidth,utime
5992818,h264,39.055,30,1170,1080,1920,839251,109000,vp8,24,480,640,15.609
5992818,h264,39.055,12,1170,1080,1920,839251,109000,vp8,24,480,640,15.609
257699,h264,339.667,30,10191,480,640,10121223,109000,vp8,24,720,1280,15.609
257699,h264,339.667,12,10191,480,640,10121223,109000,vp8,24,720,1280,15.609
300437,h264,490.6,25,12266,360,480,1448177,109000,h264,15,720,1280,15.613
300437,h264,490.6,12,12266,360,480,1448177,109000,h264,15,720,1280,15.613
244491,flv,340.424,11.99,4081,240,320,1168939,56000,h264,29.97,720,1280,15.613
186895,vp8,34.168,29.97,1021,360,480,238485,539000,mpeg4,29.97,1080,1920,15.621
186895,vp8,34.168,12,1021,360,480,238485,539000,mpeg4,29.97,1080,1920,15.621
849586,h264,106.765,25,2669,720,1280,4427240,5000000,vp8,25,720,1280,15.625
849586,h264,106.765,12,2669,720,1280,4427240,5000000,vp8,25,720,1280,15.625
164017,h264,473,25,11826,240,320,1419320,56000,vp8,12,1080,1920,15.625
164017,h264,473,12,11826,240,320,1419320,56000,vp8,12,1080,1920,15.625
53707,mpeg4,177.33333,12,2128,144,176,100969,56000,vp8,15,1080,1920,15.625
53707,mpeg4,177.33333,29.97,2128,144,176,100969,56000,vp8,15,1080,1920,15.625
53707,mpeg4,177.33333,29.92,2128,144,176,100969,56000,vp8,15,1080,1920,15.625
257699,h264,339.667,30,10191,480,640,10121223,820000,vp8,12,1080,1920,15.629
257699,h264,339.667,12,10191,480,640,10121223,820000,vp8,12,1080,1920,15.629
5992818,h264,39.055,29.97,1170,1080,1920,839251,820000,h264,29.97,144,176,15.633
5992818,h264,39.055,12,1170,1080,1920,839251,820000,h264,29.97,144,176,15.633
5992818,h264,39.055,30,1170,1080,1920,839251,820000,h264,29.97,144,176,15.633
2394626,vp8,1140.349,12,34208,720,1280,20478926,820000,vp8,29.97,360,480,15.641
2394626,vp8,1140.349,30,34208,720,1280,20478926,820000,vp8,29.97,360,480,15.641
517364,h264,458.625,29.97,13746,480,640,5308581,242000,mpeg4,29.97,1080,1920,15.641
517364,h264,458.625,12,13746,480,640,5308581,242000,mpeg4,29.97,1080,1920,15.641
281642,h264,440.967,30,13230,240,320,2444863,820000,h264,29.97,480,640,15.641
281642,h264,440.967,12,13230,240,320,2444863,820000,h264,29.97,480,640,15.641
244491,flv,340.424,11.99,4081,240,320,1168939,5000000,h264,29.97,360,480,15.645
58336,mpeg4,61.115,25,733,144,176,28313,109000,mpeg4,29.97,1080,1920,15.645
58336,mpeg4,61.115,12,733,144,176,28313,109000,mpeg4,29.97,1080,1920,15.645
2688309,vp8,860.056,12,25773,720,1280,12989828,56000,vp8,25,480,640,15.649
2688309,vp8,860.056,29.97,25773,720,1280,12989828,56000,vp8,25,480,640,15.649
104723,vp8,131.76,25,3294,480,640,945865,3000000,vp8,12,1080,1920,15.653
104723,vp8,131.76,12,3294,480,640,945865,3000000,vp8,12,1080,1920,15.653
244491,flv,340.424,11.99,4081,240,320,1168939,109000,vp8,15,1080,1920,15.657
239336,flv,203.198,29.92,6078,240,320,853613,539000,h264,29.97,480,640,15.657
239336,flv,203.198,12,6078,240,320,853613,539000,h264,29.97,480,640,15.657
239336,flv,203.198,29.97,6078,240,320,853613,539000,h264,29.97,480,640,15.657
164017,h264,473,25,11826,240,320,1419320,820000,h264,12,480,640,15.657
281642,h264,440.967,12,13230,240,320,2444863,56000,mpeg4,29.97,1080,1920,15.657
281642,h264,440.967,30,13230,240,320,2444863,56000,mpeg4,29.97,1080,1920,15.657
239336,flv,203.198,30,6078,240,320,853613,539000,h264,29.97,480,640,15.657
164017,h264,473,12,11826,240,320,1419320,820000,h264,12,480,640,15.657
2394626,vp8,1140.349,30,34208,720,1280,20478926,5000000,mpeg4,24,1080,1920,15.661
2394626,vp8,1140.349,12,34208,720,1280,20478926,5000000,mpeg4,24,1080,1920,15.661
55552,mpeg4,98.683334,30,1184,144,176,48267,539000,h264,15,720,1280,15.661
55552,mpeg4,98.683334,12,1184,144,176,48267,539000,h264,15,720,1280,15.661
794075,vp8,750.433,12,10112,720,1280,3852576,5000000,vp8,29.97,720,1280,15.665
794075,vp8,750.433,30,10112,720,1280,3852576,5000000,vp8,29.97,720,1280,15.665
164017,h264,473,25,11826,240,320,1419320,5000000,mpeg4,25,1080,1920,15.665
164017,h264,473,12,11826,240,320,1419320,5000000,mpeg4,25,1080,1920,15.665
2394626,vp8,1140.349,30,34208,720,1280,20478926,109000,h264,25,480,640,15.669
2394626,vp8,1140.349,12,34208,720,1280,20478926,109000,h264,25,480,640,15.669
2394626,vp8,1140.349,12,34208,720,1280,20478926,56000,vp8,29.97,480,640,15.673
2394626,vp8,1140.349,30,34208,720,1280,20478926,56000,vp8,29.97,480,640,15.673
55552,mpeg4,98.683334,30,1184,144,176,48267,820000,vp8,24,1080,1920,15.677
55552,mpeg4,98.683334,12,1184,144,176,48267,820000,vp8,24,1080,1920,15.677
164017,h264,473,25,11826,240,320,1419320,56000,h264,24,720,1280,15.685
164017,h264,473,12,11826,240,320,1419320,56000,h264,24,720,1280,15.685
257699,h264,339.667,30,10191,480,640,10121223,242000,vp8,25,720,1280,15.689
257699,h264,339.667,12,10191,480,640,10121223,242000,vp8,25,720,1280,15.689
2394626,vp8,1140.349,12,34208,720,1280,20478926,3000000,vp8,24,360,480,15.697
2394626,vp8,1140.349,30,34208,720,1280,20478926,3000000,vp8,24,360,480,15.697
809256,h264,95.462,29.97,2862,480,640,886496,820000,h264,29.97,360,480,15.705
809256,h264,95.462,12,2862,480,640,886496,820000,h264,29.97,360,480,15.705
52783,mpeg4,290.01666,25,3478,144,176,119325,3000000,vp8,12,720,1280,15.709
52783,mpeg4,290.01666,12,3478,144,176,119325,3000000,vp8,12,720,1280,15.709
646432,h264,384.451,29.97,11523,480,640,2839955,56000,h264,15,720,1280,15.713
646432,h264,384.451,12,11523,480,640,2839955,56000,h264,15,720,1280,15.713
300437,h264,490.6,25,12266,360,480,1448177,56000,vp8,25,720,1280,15.717
300437,h264,490.6,12,12266,360,480,1448177,56000,vp8,25,720,1280,15.717
281642,h264,440.967,30,13230,240,320,2444863,109000,vp8,29.97,720,1280,15.721
164017,h264,473,25,11826,240,320,1419320,5000000,h264,12,360,480,15.721
281642,h264,440.967,12,13230,240,320,2444863,109000,vp8,29.97,720,1280,15.721
164017,h264,473,12,11826,240,320,1419320,5000000,h264,12,360,480,15.721
652967,vp8,270.655,12,8117,480,640,1912240,5000000,vp8,24,480,640,15.725
652967,vp8,270.655,30,8117,480,640,1912240,5000000,vp8,24,480,640,15.725
186895,vp8,34.168,29.97,1021,360,480,238485,3000000,h264,24,480,640,15.725
186895,vp8,34.168,12,1021,360,480,238485,3000000,h264,24,480,640,15.725
55552,mpeg4,98.683334,30,1184,144,176,48267,539000,vp8,24,1080,1920,15.725
55552,mpeg4,98.683334,12,1184,144,176,48267,539000,vp8,24,1080,1920,15.725
646432,h264,384.451,29.97,11523,480,640,2839955,539000,h264,24,480,640,15.729
646432,h264,384.451,12,11523,480,640,2839955,539000,h264,24,480,640,15.729
55552,mpeg4,98.683334,30,1184,144,176,48267,539000,vp8,25,1080,1920,15.745
55552,mpeg4,98.683334,12,1184,144,176,48267,539000,vp8,25,1080,1920,15.745
231296,flv,189.956,29.97,5694,240,320,580292,56000,h264,24,720,1280,15.749
231296,flv,189.956,12,5694,240,320,580292,56000,h264,24,720,1280,15.749
2688309,vp8,860.056,12,25773,720,1280,12989828,5000000,vp8,12,480,640,15.753
2688309,vp8,860.056,29.97,25773,720,1280,12989828,5000000,vp8,12,480,640,15.753
104723,vp8,131.76,25,3294,480,640,945865,109000,h264,25,720,1280,15.757
104723,vp8,131.76,12,3294,480,640,945865,109000,h264,25,720,1280,15.757
372001,h264,52.68,25,1318,360,480,870136,5000000,h264,29.97,240,320,15.757
372001,h264,52.68,12,1318,360,480,870136,5000000,h264,29.97,240,320,15.757
809256,h264,95.462,29.97,2862,480,640,886496,109000,h264,12,720,1280,15.769
809256,h264,95.462,12,2862,480,640,886496,109000,h264,12,720,1280,15.769
244491,flv,340.424,11.99,4081,240,320,1168939,109000,vp8,12,1080,1920,15.769
186895,vp8,34.168,29.97,1021,360,480,238485,242000,vp8,24,720,1280,15.773
186895,vp8,34.168,12,1021,360,480,238485,242000,vp8,24,720,1280,15.773
55552,mpeg4,98.683334,30,1184,144,176,48267,820000,vp8,29.97,1080,1920,15.773
55552,mpeg4,98.683334,12,1184,144,176,48267,820000,vp8,29.97,1080,1920,15.773
809256,h264,95.462,29.97,2862,480,640,886496,109000,mpeg4,29.97,1080,1920,15.777
104723,vp8,131.76,25,3294,480,640,945865,109000,h264,12,1080,1920,15.777
809256,h264,95.462,12,2862,480,640,886496,109000,mpeg4,29.97,1080,1920,15.777
104723,vp8,131.76,12,3294,480,640,945865,109000,h264,12,1080,1920,15.777
55552,mpeg4,98.683334,30,1184,144,176,48267,820000,vp8,25,1080,1920,15.777
55552,mpeg4,98.683334,12,1184,144,176,48267,820000,vp8,25,1080,1920,15.777
2394626,vp8,1140.349,30,34208,720,1280,20478926,539000,h264,12,480,640,15.785
2394626,vp8,1140.349,12,34208,720,1280,20478926,539000,h264,12,480,640,15.785
2688309,vp8,860.056,12,25773,720,1280,12989828,820000,vp8,24,360,480,15.789
2688309,vp8,860.056,29.97,25773,720,1280,12989828,820000,vp8,24,360,480,15.789
2688309,vp8,860.056,12,25773,720,1280,12989828,820000,vp8,15,480,640,15.793
2688309,vp8,860.056,29.97,25773,720,1280,12989828,820000,vp8,15,480,640,15.793
300437,h264,490.6,25,12266,360,480,1448177,3000000,h264,29.97,360,480,15.793
300437,h264,490.6,12,12266,360,480,1448177,3000000,h264,29.97,360,480,15.793
164017,h264,473,25,11826,240,320,1419320,539000,h264,29.97,360,480,15.793
164017,h264,473,12,11826,240,320,1419320,539000,h264,29.97,360,480,15.793
652967,vp8,270.655,30,8117,480,640,1912240,820000,h264,12,480,640,15.817
652967,vp8,270.655,12,8117,480,640,1912240,820000,h264,12,480,640,15.817
300437,h264,490.6,25,12266,360,480,1448177,5000000,h264,24,360,480,15.817
300437,h264,490.6,12,12266,360,480,1448177,5000000,h264,24,360,480,15.817
53707,mpeg4,177.33333,12,2128,144,176,100969,109000,vp8,29.97,1080,1920,15.817
53707,mpeg4,177.33333,29.97,2128,144,176,100969,109000,vp8,29.97,1080,1920,15.817
53707,mpeg4,177.33333,29.92,2128,144,176,100969,109000,vp8,29.97,1080,1920,15.817
244491,flv,340.424,11.99,4081,240,320,1168939,109000,vp8,25,1080,1920,15.821
646432,h264,384.451,29.97,11523,480,640,2839955,539000,h264,25,480,640,15.833
646432,h264,384.451,12,11523,480,640,2839955,539000,h264,25,480,640,15.833
186895,vp8,34.168,29.97,1021,360,480,238485,242000,h264,15,720,1280,15.837
186895,vp8,34.168,12,1021,360,480,238485,242000,h264,15,720,1280,15.837
55552,mpeg4,98.683334,30,1184,144,176,48267,3000000,vp8,15,1080,1920,15.837
55552,mpeg4,98.683334,12,1184,144,176,48267,3000000,vp8,15,1080,1920,15.837
186895,vp8,34.168,29.97,1021,360,480,238485,109000,mpeg4,29.97,1080,1920,15.845
186895,vp8,34.168,12,1021,360,480,238485,109000,mpeg4,29.97,1080,1920,15.845
2688309,vp8,860.056,12,25773,720,1280,12989828,820000,vp8,25,360,480,15.853
2688309,vp8,860.056,29.97,25773,720,1280,12989828,820000,vp8,25,360,480,15.853
297373,h264,204.938,16,3280,360,480,1451634,56000,vp8,12,1080,1920,15.861
297373,h264,204.938,12,3280,360,480,1451634,56000,vp8,12,1080,1920,15.861
652967,vp8,270.655,12,8117,480,640,1912240,5000000,vp8,25,480,640,15.865
652967,vp8,270.655,30,8117,480,640,1912240,5000000,vp8,25,480,640,15.865
55552,mpeg4,98.683334,30,1184,144,176,48267,539000,vp8,12,1080,1920,15.865
55552,mpeg4,98.683334,12,1184,144,176,48267,539000,vp8,12,1080,1920,15.865
104723,vp8,131.76,25,3294,480,640,945865,109000,vp8,12,1080,1920,15.877
104723,vp8,131.76,12,3294,480,640,945865,109000,vp8,12,1080,1920,15.877
300437,h264,490.6,25,12266,360,480,1448177,56000,vp8,29.97,720,1280,15.881
372001,h264,52.68,25,1318,360,480,870136,820000,h264,25,360,480,15.881
372001,h264,52.68,12,1318,360,480,870136,820000,h264,25,360,480,15.881
300437,h264,490.6,12,12266,360,480,1448177,56000,vp8,29.97,720,1280,15.881
372001,h264,52.68,25,1318,360,480,870136,539000,mpeg4,29.97,1080,1920,15.885
372001,h264,52.68,12,1318,360,480,870136,539000,mpeg4,29.97,1080,1920,15.885
239336,flv,203.198,29.92,6078,240,320,853613,820000,h264,24,480,640,15.885
239336,flv,203.198,12,6078,240,320,853613,820000,h264,24,480,640,15.885
239336,flv,203.198,29.97,6078,240,320,853613,820000,h264,24,480,640,15.885
239336,flv,203.198,30,6078,240,320,853613,820000,h264,24,480,640,15.885
53707,mpeg4,177.33333,12,2128,144,176,100969,109000,vp8,12,1080,1920,15.885
53707,mpeg4,177.33333,29.97,2128,144,176,100969,109000,vp8,12,1080,1920,15.885
53707,mpeg4,177.33333,29.92,2128,144,176,100969,109000,vp8,12,1080,1920,15.885
272898,flv,69.933,15,1050,240,320,349781,539000,vp8,25,720,1280,15.889
272898,flv,69.933,12,1050,240,320,349781,539000,vp8,25,720,1280,15.889
164017,h264,473,25,11826,240,320,1419320,56000,h264,25,720,1280,15.893
164017,h264,473,12,11826,240,320,1419320,56000,h264,25,720,1280,15.893
849586,h264,106.765,25,2669,720,1280,4427240,3000000,vp8,24,720,1280,15.897
849586,h264,106.765,12,2669,720,1280,4427240,3000000,vp8,24,720,1280,15.897
646432,h264,384.451,29.97,11523,480,640,2839955,820000,mpeg4,29.97,1080,1920,15.897
646432,h264,384.451,12,11523,480,640,2839955,820000,mpeg4,29.97,1080,1920,15.897
297373,h264,204.938,16,3280,360,480,1451634,56000,h264,29.97,720,1280,15.901
297373,h264,204.938,12,3280,360,480,1451634,56000,h264,29.97,720,1280,15.901
55552,mpeg4,98.683334,30,1184,144,176,48267,820000,h264,12,720,1280,15.901
55552,mpeg4,98.683334,12,1184,144,176,48267,820000,h264,12,720,1280,15.901
5992818,h264,39.055,29.97,1170,1080,1920,839251,539000,vp8,25,360,480,15.909
5992818,h264,39.055,30,1170,1080,1920,839251,539000,vp8,25,360,480,15.909
5992818,h264,39.055,12,1170,1080,1920,839251,539000,vp8,25,360,480,15.909
5992818,h264,39.055,29.97,1170,1080,1920,839251,56000,vp8,25,480,640,15.913
5992818,h264,39.055,30,1170,1080,1920,839251,56000,vp8,25,480,640,15.913
5992818,h264,39.055,12,1170,1080,1920,839251,56000,vp8,25,480,640,15.913
244491,flv,340.424,11.99,4081,240,320,1168939,109000,vp8,29.97,1080,1920,15.913
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,vp8,24,720,1280,15.913
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,vp8,24,720,1280,15.913
372001,h264,52.68,12,1318,360,480,870136,5000000,mpeg4,24,1080,1920,15.917
372001,h264,52.68,25,1318,360,480,870136,5000000,mpeg4,24,1080,1920,15.917
272898,flv,69.933,15,1050,240,320,349781,539000,mpeg4,29.97,1080,1920,15.917
272898,flv,69.933,12,1050,240,320,349781,539000,mpeg4,29.97,1080,1920,15.917
849586,h264,106.765,25,2669,720,1280,4427240,5000000,vp8,29.97,720,1280,15.921
849586,h264,106.765,12,2669,720,1280,4427240,5000000,vp8,29.97,720,1280,15.921
2394626,vp8,1140.349,30,34208,720,1280,20478926,3000000,h264,24,240,320,15.921
2394626,vp8,1140.349,12,34208,720,1280,20478926,3000000,h264,24,240,320,15.921
300437,h264,490.6,25,12266,360,480,1448177,56000,mpeg4,29.97,1080,1920,15.921
300437,h264,490.6,12,12266,360,480,1448177,56000,mpeg4,29.97,1080,1920,15.921
53707,mpeg4,177.33333,12,2128,144,176,100969,3000000,h264,12,480,640,15.921
53707,mpeg4,177.33333,29.97,2128,144,176,100969,3000000,h264,12,480,640,15.921
53707,mpeg4,177.33333,29.92,2128,144,176,100969,3000000,h264,12,480,640,15.921
5992818,h264,39.055,29.97,1170,1080,1920,839251,109000,h264,29.97,240,320,15.925
5992818,h264,39.055,12,1170,1080,1920,839251,109000,h264,29.97,240,320,15.925
5992818,h264,39.055,30,1170,1080,1920,839251,109000,h264,29.97,240,320,15.925
55552,mpeg4,98.683334,30,1184,144,176,48267,109000,vp8,12,1080,1920,15.925
55552,mpeg4,98.683334,30,1184,144,176,48267,242000,vp8,15,1080,1920,15.925
55552,mpeg4,98.683334,12,1184,144,176,48267,109000,vp8,12,1080,1920,15.925
55552,mpeg4,98.683334,12,1184,144,176,48267,242000,vp8,15,1080,1920,15.925
164017,h264,473,25,11826,240,320,1419320,109000,vp8,29.97,720,1280,15.929
164017,h264,473,12,11826,240,320,1419320,109000,vp8,29.97,720,1280,15.929
809256,h264,95.462,29.97,2862,480,640,886496,242000,h264,29.97,480,640,15.933
809256,h264,95.462,12,2862,480,640,886496,242000,h264,29.97,480,640,15.933
52783,mpeg4,290.01666,25,3478,144,176,119325,3000000,vp8,15,720,1280,15.941
52783,mpeg4,290.01666,12,3478,144,176,119325,3000000,vp8,15,720,1280,15.941
849586,h264,106.765,25,2669,720,1280,4427240,3000000,vp8,29.97,720,1280,15.945
849586,h264,106.765,12,2669,720,1280,4427240,3000000,vp8,29.97,720,1280,15.945
164017,h264,473,25,11826,240,320,1419320,539000,mpeg4,29.97,1080,1920,15.949
164017,h264,473,12,11826,240,320,1419320,539000,mpeg4,29.97,1080,1920,15.949
2394626,vp8,1140.349,12,34208,720,1280,20478926,242000,vp8,25,480,640,15.953
2394626,vp8,1140.349,30,34208,720,1280,20478926,242000,vp8,25,480,640,15.953
646432,h264,384.451,29.97,11523,480,640,2839955,109000,h264,12,720,1280,15.957
646432,h264,384.451,29.97,11523,480,640,2839955,539000,mpeg4,29.97,1080,1920,15.957
646432,h264,384.451,12,11523,480,640,2839955,109000,h264,12,720,1280,15.957
646432,h264,384.451,12,11523,480,640,2839955,539000,mpeg4,29.97,1080,1920,15.957
320011,vp8,107.443,30,3220,360,480,671936,109000,mpeg4,29.97,1080,1920,15.957
320011,vp8,107.443,12,3220,360,480,671936,109000,mpeg4,29.97,1080,1920,15.957
794075,vp8,750.433,12,10112,720,1280,3852576,820000,h264,29.97,480,640,15.965
794075,vp8,750.433,30,10112,720,1280,3852576,820000,h264,29.97,480,640,15.965
104723,vp8,131.76,25,3294,480,640,945865,109000,h264,24,720,1280,15.965
104723,vp8,131.76,12,3294,480,640,945865,109000,h264,24,720,1280,15.965
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,vp8,15,720,1280,15.965
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,vp8,29.97,720,1280,15.965
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,vp8,15,720,1280,15.965
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,vp8,29.97,720,1280,15.965
257699,h264,339.667,30,10191,480,640,10121223,820000,vp8,29.97,720,1280,15.973
257699,h264,339.667,12,10191,480,640,10121223,820000,vp8,29.97,720,1280,15.973
53707,mpeg4,177.33333,12,2128,144,176,100969,109000,vp8,24,1080,1920,15.973
53707,mpeg4,177.33333,29.97,2128,144,176,100969,109000,vp8,24,1080,1920,15.973
53707,mpeg4,177.33333,29.92,2128,144,176,100969,109000,vp8,24,1080,1920,15.973
52783,mpeg4,290.01666,25,3478,144,176,119325,3000000,h264,29.97,360,480,15.977
52783,mpeg4,290.01666,12,3478,144,176,119325,3000000,h264,29.97,360,480,15.977
300437,h264,490.6,25,12266,360,480,1448177,109000,vp8,24,720,1280,15.981
300437,h264,490.6,12,12266,360,480,1448177,109000,vp8,24,720,1280,15.981
272898,flv,69.933,15,1050,240,320,349781,539000,vp8,24,720,1280,15.981
272898,flv,69.933,12,1050,240,320,349781,539000,vp8,24,720,1280,15.981
186895,vp8,34.168,29.97,1021,360,480,238485,5000000,mpeg4,29.97,1080,1920,15.989
186895,vp8,34.168,12,1021,360,480,238485,5000000,mpeg4,29.97,1080,1920,15.989
646432,h264,384.451,29.97,11523,480,640,2839955,3000000,vp8,15,720,1280,15.993
652967,vp8,270.655,30,8117,480,640,1912240,539000,h264,15,480,640,15.993
652967,vp8,270.655,12,8117,480,640,1912240,3000000,vp8,24,480,640,15.993
652967,vp8,270.655,30,8117,480,640,1912240,3000000,vp8,24,480,640,15.993
646432,h264,384.451,12,11523,480,640,2839955,3000000,vp8,15,720,1280,15.993
652967,vp8,270.655,12,8117,480,640,1912240,539000,h264,15,480,640,15.993
300437,h264,490.6,25,12266,360,480,1448177,820000,mpeg4,29.97,1080,1920,15.993
300437,h264,490.6,12,12266,360,480,1448177,820000,mpeg4,29.97,1080,1920,15.993
5992818,h264,39.055,29.97,1170,1080,1920,839251,109000,vp8,25,480,640,15.997
5992818,h264,39.055,30,1170,1080,1920,839251,109000,vp8,25,480,640,15.997
5992818,h264,39.055,12,1170,1080,1920,839251,109000,vp8,25,480,640,15.997
5992818,h264,39.055,29.97,1170,1080,1920,839251,242000,vp8,25,480,640,16.009
5992818,h264,39.055,30,1170,1080,1920,839251,242000,vp8,25,480,640,16.009
5992818,h264,39.055,12,1170,1080,1920,839251,242000,vp8,25,480,640,16.009
231296,flv,189.956,29.97,5694,240,320,580292,5000000,vp8,25,720,1280,16.013
231296,flv,189.956,12,5694,240,320,580292,5000000,vp8,25,720,1280,16.013
54590,mpeg4,130.35667,29.97,1564,144,176,64483,3000000,vp8,12,720,1280,16.013
54590,mpeg4,130.35667,12,1564,144,176,64483,3000000,vp8,12,720,1280,16.013
372001,h264,52.68,25,1318,360,480,870136,3000000,h264,15,360,480,16.017
372001,h264,52.68,12,1318,360,480,870136,3000000,h264,15,360,480,16.017
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,vp8,25,720,1280,16.017
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,vp8,25,720,1280,16.017
320011,vp8,107.443,30,3220,360,480,671936,3000000,vp8,15,720,1280,16.029
186895,vp8,34.168,29.97,1021,360,480,238485,539000,vp8,24,720,1280,16.029
320011,vp8,107.443,12,3220,360,480,671936,3000000,vp8,15,720,1280,16.029
186895,vp8,34.168,12,1021,360,480,238485,539000,vp8,24,720,1280,16.029
300437,h264,490.6,25,12266,360,480,1448177,109000,mpeg4,29.97,1080,1920,16.033
300437,h264,490.6,12,12266,360,480,1448177,109000,mpeg4,29.97,1080,1920,16.033
272898,flv,69.933,15,1050,240,320,349781,56000,mpeg4,29.97,1080,1920,16.033
272898,flv,69.933,12,1050,240,320,349781,56000,mpeg4,29.97,1080,1920,16.033
652967,vp8,270.655,30,8117,480,640,1912240,56000,h264,15,720,1280,16.037
652967,vp8,270.655,12,8117,480,640,1912240,56000,h264,15,720,1280,16.037
239336,flv,203.198,29.92,6078,240,320,853613,820000,h264,25,480,640,16.037
239336,flv,203.198,12,6078,240,320,853613,820000,h264,25,480,640,16.037
239336,flv,203.198,29.97,6078,240,320,853613,820000,h264,25,480,640,16.037
239336,flv,203.198,30,6078,240,320,853613,820000,h264,25,480,640,16.037
320011,vp8,107.443,30,3220,360,480,671936,539000,h264,24,480,640,16.041
320011,vp8,107.443,12,3220,360,480,671936,539000,h264,24,480,640,16.041
5992818,h264,39.055,29.97,1170,1080,1920,839251,5000000,mpeg4,12,1080,1920,16.045
5992818,h264,39.055,30,1170,1080,1920,839251,5000000,mpeg4,12,1080,1920,16.045
5992818,h264,39.055,12,1170,1080,1920,839251,5000000,mpeg4,12,1080,1920,16.045
809256,h264,95.462,29.97,2862,480,640,886496,539000,mpeg4,29.97,1080,1920,16.045
809256,h264,95.462,12,2862,480,640,886496,539000,mpeg4,29.97,1080,1920,16.045
372001,h264,52.68,25,1318,360,480,870136,539000,h264,15,480,640,16.045
372001,h264,52.68,12,1318,360,480,870136,539000,h264,15,480,640,16.045
55552,mpeg4,98.683334,30,1184,144,176,48267,242000,h264,24,720,1280,16.057
55552,mpeg4,98.683334,12,1184,144,176,48267,242000,h264,24,720,1280,16.057
300437,h264,490.6,25,12266,360,480,1448177,242000,mpeg4,29.97,1080,1920,16.065
300437,h264,490.6,12,12266,360,480,1448177,242000,mpeg4,29.97,1080,1920,16.065
517364,h264,458.625,29.97,13746,480,640,5308581,820000,vp8,25,720,1280,16.073
517364,h264,458.625,12,13746,480,640,5308581,820000,vp8,25,720,1280,16.073
297373,h264,204.938,16,3280,360,480,1451634,56000,h264,12,1080,1920,16.073
297373,h264,204.938,12,3280,360,480,1451634,56000,h264,12,1080,1920,16.073
164017,h264,473,25,11826,240,320,1419320,109000,vp8,12,1080,1920,16.073
164017,h264,473,12,11826,240,320,1419320,109000,vp8,12,1080,1920,16.073
652967,vp8,270.655,12,8117,480,640,1912240,3000000,vp8,25,480,640,16.081
652967,vp8,270.655,30,8117,480,640,1912240,3000000,vp8,25,480,640,16.081
809256,h264,95.462,29.97,2862,480,640,886496,56000,mpeg4,29.97,1080,1920,16.085
809256,h264,95.462,12,2862,480,640,886496,56000,mpeg4,29.97,1080,1920,16.085
2688309,vp8,860.056,12,25773,720,1280,12989828,3000000,vp8,12,480,640,16.089
2688309,vp8,860.056,29.97,25773,720,1280,12989828,3000000,vp8,12,480,640,16.089
652967,vp8,270.655,12,8117,480,640,1912240,56000,mpeg4,29.97,1080,1920,16.089
652967,vp8,270.655,30,8117,480,640,1912240,56000,mpeg4,29.97,1080,1920,16.089
104723,vp8,131.76,25,3294,480,640,945865,242000,vp8,12,1080,1920,16.089
104723,vp8,131.76,12,3294,480,640,945865,242000,vp8,12,1080,1920,16.089
372001,h264,52.68,25,1318,360,480,870136,242000,h264,24,480,640,16.089
372001,h264,52.68,12,1318,360,480,870136,242000,h264,24,480,640,16.089
55552,mpeg4,98.683334,30,1184,144,176,48267,5000000,vp8,25,1080,1920,16.089
55552,mpeg4,98.683334,12,1184,144,176,48267,5000000,vp8,25,1080,1920,16.089
809256,h264,95.462,29.97,2862,480,640,886496,5000000,h264,12,360,480,16.093
809256,h264,95.462,12,2862,480,640,886496,5000000,h264,12,360,480,16.093
5992818,h264,39.055,29.97,1170,1080,1920,839251,820000,vp8,12,480,640,16.105
5992818,h264,39.055,30,1170,1080,1920,839251,820000,vp8,12,480,640,16.105
5992818,h264,39.055,12,1170,1080,1920,839251,820000,vp8,12,480,640,16.105
2394626,vp8,1140.349,30,34208,720,1280,20478926,3000000,h264,25,240,320,16.105
2394626,vp8,1140.349,12,34208,720,1280,20478926,3000000,h264,25,240,320,16.105
55552,mpeg4,98.683334,30,1184,144,176,48267,5000000,vp8,12,1080,1920,16.109
55552,mpeg4,98.683334,12,1184,144,176,48267,5000000,vp8,12,1080,1920,16.109
2394626,vp8,1140.349,12,34208,720,1280,20478926,56000,vp8,12,720,1280,16.117
2394626,vp8,1140.349,30,34208,720,1280,20478926,56000,vp8,12,720,1280,16.117
2394626,vp8,1140.349,30,34208,720,1280,20478926,5000000,mpeg4,25,1080,1920,16.121
2394626,vp8,1140.349,12,34208,720,1280,20478926,5000000,mpeg4,25,1080,1920,16.121
53707,mpeg4,177.33333,12,2128,144,176,100969,109000,vp8,25,1080,1920,16.121
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,vp8,12,720,1280,16.121
53707,mpeg4,177.33333,29.97,2128,144,176,100969,109000,vp8,25,1080,1920,16.121
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,vp8,12,720,1280,16.121
53707,mpeg4,177.33333,29.92,2128,144,176,100969,109000,vp8,25,1080,1920,16.121
